Hour,Date/hour start,Solar electricity generation (kWh),Electricity usage (kWh),excess_solar_generation_kwh,battery_charge_kwh
23,2020-10-27 23:00,0.0,0.9939006,0.0,12.5
0,2020-10-28 00:00,0.0,1.1598839999999997,0.0,12.5
1,2020-10-28 01:00,0.0,0.2479751999999999,0.0,12.5
2,2020-10-28 02:00,0.0,0.1179881999999999,0.0,12.5
3,2020-10-28 03:00,0.0,0.4559999999999999,0.0,12.5
4,2020-10-28 04:00,0.006,0.4529999999999999,0.0,12.5
5,2020-10-28 05:00,0.009,0.2129999999999999,0.0,12.5
6,2020-10-28 06:00,0.012,0.252,0.0,12.5
7,2020-10-28 07:00,0.012,0.5609999999999999,0.0,12.5
8,2020-10-28 08:00,0.705,1.314,0.0,12.5
9,2020-10-28 09:00,2.121,0.4589999999999999,1.6620000000000001,12.5
10,2020-10-28 10:00,0.972,0.2129999999999999,0.7590000000000001,12.5
11,2020-10-28 11:00,1.4129999999999998,1.131,0.2819999999999998,12.5
12,2020-10-28 12:00,2.136,24.294000000000004,0.0,12.5
13,2020-10-28 13:00,1.5510000000000002,7.206,0.0,12.5
14,2020-10-28 14:00,1.182,0.354,0.828,12.5
15,2020-10-28 15:00,0.633,0.336,0.297,12.5
16,2020-10-28 16:00,0.096,0.249,0.0,12.5
17,2020-10-28 17:00,0.024,0.504,0.0,12.5
18,2020-10-28 18:00,0.021,16.368,0.0,12.5
19,2020-10-28 19:00,0.015,2.5872000000000006,0.0,12.5
20,2020-10-28 20:00,0.009,2.0988,0.0,12.5
21,2020-10-28 21:00,0.015,1.431,0.0,12.5
22,2020-10-28 22:00,0.018,1.743,0.0,12.5
23,2020-10-28 23:00,0.0,1.2438756,0.0,12.5
0,2020-10-29 00:00,0.0,1.039896,0.0,12.5
1,2020-10-29 01:00,0.0,0.3319668,0.0,12.5
2,2020-10-29 02:00,0.0,0.1319868,0.0,12.5
3,2020-10-29 03:00,0.0,0.5700000000000001,0.0,12.5
4,2020-10-29 04:00,0.012,1.011,0.0,12.5
5,2020-10-29 05:00,0.012,0.648,0.0,12.5
6,2020-10-29 06:00,0.009,0.546,0.0,12.5
7,2020-10-29 07:00,0.003,0.4679999999999999,0.0,12.5
8,2020-10-29 08:00,0.567,0.717,0.0,12.5
9,2020-10-29 09:00,1.197,0.264,0.933,12.5
10,2020-10-29 10:00,4.089,0.522,3.567,12.5
11,2020-10-29 11:00,3.252,0.051,3.2009999999999996,12.5
12,2020-10-29 12:00,1.539,10.242,0.0,12.5
13,2020-10-29 13:00,5.754,6.939,0.0,12.5
14,2020-10-29 14:00,2.943,0.396,2.547,12.5
15,2020-10-29 15:00,0.93,0.2219999999999999,0.7080000000000002,12.5
16,2020-10-29 16:00,0.192,0.258,0.0,12.5
17,2020-10-29 17:00,0.015,0.381,0.0,12.5
18,2020-10-29 18:00,0.0,2.2704000000000004,0.0,12.5
19,2020-10-29 19:00,0.015,13.0086,0.0,12.5
20,2020-10-29 20:00,0.015,13.4046,0.0,12.5
21,2020-10-29 21:00,0.012,1.458,0.0,12.5
22,2020-10-29 22:00,0.009,1.569,0.0,12.5
23,2020-10-29 23:00,0.0,1.5135,0.0,12.5
0,2020-10-30 00:00,0.0,1.5338466,0.0,12.5
1,2020-10-30 01:00,0.0,0.4279572,0.0,12.5
2,2020-10-30 02:00,0.0,0.2999699999999999,0.0,12.5
3,2020-10-30 03:00,0.0,0.4529999999999999,0.0,12.5
4,2020-10-30 04:00,0.0,0.4409999999999999,0.0,12.5
5,2020-10-30 05:00,0.018,0.2339999999999999,0.0,12.5
6,2020-10-30 06:00,0.0,0.198,0.0,12.5
7,2020-10-30 07:00,0.006,0.513,0.0,12.5
8,2020-10-30 08:00,1.098,0.966,0.13200000000000012,12.5
9,2020-10-30 09:00,1.944,0.54,1.404,12.5
10,2020-10-30 10:00,4.401,0.4229999999999999,3.9779999999999998,12.5
11,2020-10-30 11:00,4.293,0.087,4.206,12.5
12,2020-10-30 12:00,3.297,0.153,3.144,12.5
13,2020-10-30 13:00,2.496,0.162,2.334,12.5
14,2020-10-30 14:00,1.56,0.204,1.356,12.5
15,2020-10-30 15:00,0.759,0.513,0.246,12.5
16,2020-10-30 16:00,0.24,0.51,0.0,12.5
17,2020-10-30 17:00,0.003,8.796,0.0,12.5
18,2020-10-30 18:00,0.021,14.2428,0.0,12.5
19,2020-10-30 19:00,0.006,4.7322,0.0,12.5
20,2020-10-30 20:00,0.006,1.4982000000000002,0.0,12.5
21,2020-10-30 21:00,0.0,0.927,0.0,12.5
22,2020-10-30 22:00,0.015,1.5990000000000002,0.0,12.5
23,2020-10-30 23:00,0.0,1.263,0.0,12.5
0,2020-10-31 00:00,0.0,0.8299169999999999,0.0,12.5
1,2020-10-31 01:00,0.0,0.2999699999999999,0.0,12.5
2,2020-10-31 02:00,0.0,0.1339866,0.0,12.5
3,2020-10-31 03:00,0.0,0.195,0.0,12.5
4,2020-10-31 04:00,0.003,0.189,0.0,12.5
5,2020-10-31 05:00,0.018,0.4649999999999999,0.0,12.5
6,2020-10-31 06:00,0.003,0.2249999999999999,0.0,12.5
7,2020-10-31 07:00,0.009,0.6960000000000001,0.0,12.5
8,2020-10-31 08:00,0.138,2.112,0.0,12.5
9,2020-10-31 09:00,0.6930000000000001,0.366,0.32700000000000007,12.5
10,2020-10-31 10:00,0.927,0.315,0.6120000000000001,12.5
11,2020-10-31 11:00,4.1160000000000005,0.237,3.8790000000000004,12.5
12,2020-10-31 12:00,4.524,0.486,4.038,12.5
13,2020-10-31 13:00,0.957,0.4649999999999999,0.49200000000000005,12.5
14,2020-10-31 14:00,0.753,0.2249999999999999,0.5280000000000001,12.5
15,2020-10-31 15:00,0.666,0.243,0.42300000000000004,12.5
16,2020-10-31 16:00,0.135,0.243,0.0,12.5
17,2020-10-31 17:00,0.009,0.486,0.0,12.5
18,2020-10-31 18:00,0.024,4.5144,0.0,12.5
19,2020-10-31 19:00,0.006,3.102,0.0,12.5
20,2020-10-31 20:00,0.0,15.3912,0.0,12.5
21,2020-10-31 21:00,0.015,2.907,0.0,12.5
22,2020-10-31 22:00,0.006,1.839,0.0,12.5
23,2020-10-31 23:00,0.0,0.9319068,0.0,12.5
0,2020-11-01 00:00,0.0,0.6279372,0.0,12.5
1,2020-11-01 01:00,0.0,1.17,0.0,12.5
2,2020-11-01 02:00,0.0,0.3139686,0.0,12.5
3,2020-11-01 03:00,0.0,0.2159999999999999,0.0,12.5
4,2020-11-01 04:00,0.006,0.204,0.0,12.5
5,2020-11-01 05:00,0.012,0.237,0.0,12.5
6,2020-11-01 06:00,0.018,0.54,0.0,12.5
7,2020-11-01 07:00,0.003,0.8430000000000001,0.0,12.5
8,2020-11-01 08:00,0.81,1.872,0.0,12.5
9,2020-11-01 09:00,1.173,0.939,0.2340000000000001,12.5
10,2020-11-01 10:00,1.602,1.173,0.42900000000000005,12.5
11,2020-11-01 11:00,3.195,0.141,3.054,12.5
12,2020-11-01 12:00,1.743,0.2159999999999999,1.5270000000000001,12.5
13,2020-11-01 13:00,1.275,0.2309999999999999,1.044,12.5
14,2020-11-01 14:00,0.8759999999999999,0.597,0.2789999999999999,12.5
15,2020-11-01 15:00,0.516,0.279,0.237,12.5
16,2020-11-01 16:00,0.18,0.279,0.0,12.5
17,2020-11-01 17:00,0.015,0.2309999999999999,0.0,12.5
18,2020-11-01 18:00,0.024,13.886400000000002,0.0,12.5
19,2020-11-01 19:00,0.0,2.8248,0.0,12.5
20,2020-11-01 20:00,0.003,3.0162000000000004,0.0,12.5
21,2020-11-01 21:00,0.009,0.975,0.0,12.5
22,2020-11-01 22:00,0.009,1.035,0.0,12.5
23,2020-11-01 23:00,0.0,1.005,0.0,12.5
0,2020-11-02 00:00,0.0,0.8259173999999999,0.0,12.5
1,2020-11-02 01:00,0.0,0.3239675999999999,0.0,12.5
2,2020-11-02 02:00,0.0,0.3119688,0.0,12.5
3,2020-11-02 03:00,0.0,0.2189999999999999,0.0,12.5
4,2020-11-02 04:00,0.0,0.2189999999999999,0.0,12.5
5,2020-11-02 05:00,0.009,0.5309999999999999,0.0,12.5
6,2020-11-02 06:00,0.009,0.618,0.0,12.5
7,2020-11-02 07:00,0.012,0.891,0.0,12.5
8,2020-11-02 08:00,0.753,0.978,0.0,12.5
9,2020-11-02 09:00,1.461,0.246,1.215,12.5
10,2020-11-02 10:00,0.999,0.261,0.738,12.5
11,2020-11-02 11:00,1.23,0.237,0.993,12.5
12,2020-11-02 12:00,1.4369999999999998,0.246,1.1909999999999998,12.5
13,2020-11-02 13:00,1.344,0.351,0.9930000000000001,12.5
14,2020-11-02 14:00,0.903,0.597,0.30600000000000005,12.5
15,2020-11-02 15:00,0.348,0.4649999999999999,0.0,12.5
16,2020-11-02 16:00,0.105,0.507,0.0,12.5
17,2020-11-02 17:00,0.0,0.201,0.0,12.5
18,2020-11-02 18:00,0.003,4.752000000000001,0.0,12.5
19,2020-11-02 19:00,0.0,3.5904000000000007,0.0,12.5
20,2020-11-02 20:00,0.021,3.0624000000000007,0.0,12.5
21,2020-11-02 21:00,0.006,1.0379999999999998,0.0,12.5
22,2020-11-02 22:00,0.009,1.113,0.0,12.5
23,2020-11-02 23:00,0.0,1.0755,0.0,12.5
0,2020-11-03 00:00,0.0,1.5138485999999998,0.0,12.5
1,2020-11-03 01:00,0.0,0.319968,0.0,12.5
2,2020-11-03 02:00,0.0,0.2919708,0.0,12.5
3,2020-11-03 03:00,0.0,0.255,0.0,12.5
4,2020-11-03 04:00,0.0,0.297,0.0,12.5
5,2020-11-03 05:00,0.009,0.33,0.0,12.5
6,2020-11-03 06:00,0.0,0.48,0.0,12.5
7,2020-11-03 07:00,0.003,0.735,0.0,12.5
8,2020-11-03 08:00,0.5640000000000001,0.651,0.0,12.5
9,2020-11-03 09:00,0.867,0.243,0.624,12.5
10,2020-11-03 10:00,1.758,0.5609999999999999,1.197,12.5
11,2020-11-03 11:00,1.461,0.4379999999999999,1.0230000000000001,12.5
12,2020-11-03 12:00,5.2410000000000005,0.069,5.172000000000001,12.5
13,2020-11-03 13:00,4.526999999999999,0.072,4.454999999999999,12.5
14,2020-11-03 14:00,2.982,0.135,2.8470000000000004,12.5
15,2020-11-03 15:00,0.735,0.585,0.15000000000000002,12.5
16,2020-11-03 16:00,0.099,0.522,0.0,12.5
17,2020-11-03 17:00,0.009,0.2249999999999999,0.0,12.5
18,2020-11-03 18:00,0.015,14.949000000000002,0.0,12.5
19,2020-11-03 19:00,0.009,5.702400000000001,0.0,12.5
20,2020-11-03 20:00,0.009,2.5872000000000006,0.0,12.5
21,2020-11-03 21:00,0.006,0.885,0.0,12.5
22,2020-11-03 22:00,0.003,1.7759999999999998,0.0,12.5
23,2020-11-03 23:00,0.0,1.1018898,0.0,12.5
0,2020-11-04 00:00,0.0,1.539846,0.0,12.5
1,2020-11-04 01:00,0.0,0.7619237999999999,0.0,12.5
2,2020-11-04 02:00,0.0,0.2999699999999999,0.0,12.5
3,2020-11-04 03:00,0.0,0.4349999999999999,0.0,12.5
4,2020-11-04 04:00,0.009,0.201,0.0,12.5
5,2020-11-04 05:00,0.012,0.348,0.0,12.5
6,2020-11-04 06:00,0.0,0.303,0.0,12.5
7,2020-11-04 07:00,0.018,0.2309999999999999,0.0,12.5
8,2020-11-04 08:00,0.159,0.492,0.0,12.5
9,2020-11-04 09:00,0.516,3.3240000000000003,0.0,12.5
10,2020-11-04 10:00,0.552,1.932,0.0,12.5
11,2020-11-04 11:00,0.294,2.607,0.0,12.5
12,2020-11-04 12:00,0.4649999999999999,2.493,0.0,12.5
13,2020-11-04 13:00,0.5249999999999999,2.367,0.0,12.5
14,2020-11-04 14:00,0.552,3.687,0.0,12.5
15,2020-11-04 15:00,0.963,4.188,0.0,12.5
16,2020-11-04 16:00,0.051,1.518,0.0,12.5
17,2020-11-04 17:00,0.006,1.104,0.0,12.5
18,2020-11-04 18:00,0.015,3.0360000000000005,0.0,12.5
19,2020-11-04 19:00,0.0,32.003400000000006,0.0,12.5
20,2020-11-04 20:00,0.009,6.243600000000001,0.0,12.5
21,2020-11-04 21:00,0.003,1.896,0.0,12.5
22,2020-11-04 22:00,0.018,3.171,0.0,12.5
23,2020-11-04 23:00,0.0,2.079792,0.0,12.5
0,2020-11-05 00:00,0.0,1.4518548,0.0,12.5
1,2020-11-05 01:00,0.0,0.1479851999999999,0.0,12.5
2,2020-11-05 02:00,0.0,0.1259874,0.0,12.5
3,2020-11-05 03:00,0.0,0.4619999999999999,0.0,12.5
4,2020-11-05 04:00,0.009,0.5489999999999999,0.0,12.5
5,2020-11-05 05:00,0.009,0.33,0.0,12.5
6,2020-11-05 06:00,0.003,0.318,0.0,12.5
7,2020-11-05 07:00,0.009,0.2309999999999999,0.0,12.5
8,2020-11-05 08:00,0.522,11.781,0.0,12.5
9,2020-11-05 09:00,1.944,0.729,1.2149999999999999,12.5
10,2020-11-05 10:00,2.523,1.347,1.1760000000000002,12.5
11,2020-11-05 11:00,5.49,0.135,5.355,12.5
12,2020-11-05 12:00,1.923,0.5189999999999999,1.4040000000000001,12.5
13,2020-11-05 13:00,0.804,6.747,0.0,12.5
14,2020-11-05 14:00,3.699,4.572,0.0,12.5
15,2020-11-05 15:00,0.237,0.597,0.0,12.5
16,2020-11-05 16:00,0.105,0.6960000000000001,0.0,12.5
17,2020-11-05 17:00,0.003,0.4559999999999999,0.0,12.5
18,2020-11-05 18:00,0.006,3.2934,0.0,12.5
19,2020-11-05 19:00,0.0,0.6996000000000001,0.0,12.5
20,2020-11-05 20:00,0.015,1.617,0.0,12.5
21,2020-11-05 21:00,0.003,6.423,0.0,12.5
22,2020-11-05 22:00,0.003,1.488,0.0,12.5
23,2020-11-05 23:00,0.0,3.9555,0.0,12.5
0,2020-11-06 00:00,0.0,0.7559243999999999,0.0,12.5
1,2020-11-06 01:00,0.0,0.1719828,0.0,12.5
2,2020-11-06 02:00,0.0,0.3059693999999999,0.0,12.5
3,2020-11-06 03:00,0.0,0.4499999999999999,0.0,12.5
4,2020-11-06 04:00,0.006,0.192,0.0,12.5
5,2020-11-06 05:00,0.012,0.2249999999999999,0.0,12.5
6,2020-11-06 06:00,0.0,0.207,0.0,12.5
7,2020-11-06 07:00,0.003,0.498,0.0,12.5
8,2020-11-06 08:00,0.507,2.892,0.0,12.5
9,2020-11-06 09:00,1.866,0.711,1.1550000000000002,12.5
10,2020-11-06 10:00,2.292,0.5700000000000001,1.7219999999999998,12.5
11,2020-11-06 11:00,5.157,0.138,5.019,12.5
12,2020-11-06 12:00,5.361,0.072,5.289,12.5
13,2020-11-06 13:00,4.413,0.255,4.158,12.5
14,2020-11-06 14:00,2.772,0.528,2.2439999999999998,12.5
15,2020-11-06 15:00,0.351,0.612,0.0,12.5
16,2020-11-06 16:00,0.102,0.621,0.0,12.5
17,2020-11-06 17:00,0.003,5.721,0.0,12.5
18,2020-11-06 18:00,0.006,13.3782,0.0,12.5
19,2020-11-06 19:00,0.006,13.8204,0.0,12.5
20,2020-11-06 20:00,0.0,2.0328,0.0,12.5
21,2020-11-06 21:00,0.012,11.598,0.0,12.5
22,2020-11-06 22:00,0.015,2.781,0.0,12.5
23,2020-11-06 23:00,0.0,7.189500000000001,0.0,12.5
0,2020-11-07 00:00,0.0,0.5919407999999999,0.0,12.5
1,2020-11-07 01:00,0.0,0.1459854,0.0,12.5
2,2020-11-07 02:00,0.0,0.1319868,0.0,12.5
3,2020-11-07 03:00,0.0,0.4379999999999999,0.0,12.5
4,2020-11-07 04:00,0.0,0.183,0.0,12.5
5,2020-11-07 05:00,0.018,0.237,0.0,12.5
6,2020-11-07 06:00,0.018,0.348,0.0,12.5
7,2020-11-07 07:00,0.015,0.6000000000000001,0.0,12.5
8,2020-11-07 08:00,0.579,1.581,0.0,12.5
9,2020-11-07 09:00,0.999,0.5369999999999999,0.4620000000000001,12.5
10,2020-11-07 10:00,0.873,0.2249999999999999,0.6480000000000001,12.5
11,2020-11-07 11:00,0.918,0.2309999999999999,0.6870000000000002,12.5
12,2020-11-07 12:00,1.452,0.2219999999999999,1.23,12.5
13,2020-11-07 13:00,0.735,0.498,0.237,12.5
14,2020-11-07 14:00,2.862,0.339,2.523,12.5
15,2020-11-07 15:00,0.327,0.2219999999999999,0.10500000000000012,12.5
16,2020-11-07 16:00,0.045,0.42,0.0,12.5
17,2020-11-07 17:00,0.009,0.2189999999999999,0.0,12.5
18,2020-11-07 18:00,0.012,1.2738,0.0,12.5
19,2020-11-07 19:00,0.006,3.5178000000000007,0.0,12.5
20,2020-11-07 20:00,0.012,2.2506000000000004,0.0,12.5
21,2020-11-07 21:00,0.0269999999999999,1.398,0.0,12.5
22,2020-11-07 22:00,0.003,1.02,0.0,12.5
23,2020-11-07 23:00,0.0,0.8379161999999999,0.0,12.5
0,2020-11-08 00:00,0.0,0.5919407999999999,0.0,12.5
1,2020-11-08 01:00,0.0,0.159984,0.0,12.5
2,2020-11-08 02:00,0.0,0.319968,0.0,12.5
3,2020-11-08 03:00,0.0,0.4379999999999999,0.0,12.5
4,2020-11-08 04:00,0.009,0.207,0.0,12.5
5,2020-11-08 05:00,0.015,0.372,0.0,12.5
6,2020-11-08 06:00,0.012,0.342,0.0,12.5
7,2020-11-08 07:00,0.018,0.741,0.0,12.5
8,2020-11-08 08:00,0.21,3.06,0.0,12.5
9,2020-11-08 09:00,0.297,1.731,0.0,12.5
10,2020-11-08 10:00,0.363,0.276,0.08699999999999997,12.5
11,2020-11-08 11:00,0.687,0.246,0.44100000000000006,12.5
12,2020-11-08 12:00,0.5309999999999999,0.51,0.020999999999999908,12.5
13,2020-11-08 13:00,0.609,0.4649999999999999,0.14400000000000007,12.5
14,2020-11-08 14:00,0.351,2.0460000000000003,0.0,12.5
15,2020-11-08 15:00,0.264,1.944,0.0,12.5
16,2020-11-08 16:00,0.039,1.977,0.0,12.5
17,2020-11-08 17:00,0.003,0.93,0.0,12.5
18,2020-11-08 18:00,0.009,22.5654,0.0,12.5
19,2020-11-08 19:00,0.009,7.2666,0.0,12.5
20,2020-11-08 20:00,0.024,18.4998,0.0,12.5
21,2020-11-08 21:00,0.021,3.051,0.0,12.5
22,2020-11-08 22:00,0.015,1.6710000000000005,0.0,12.5
23,2020-11-08 23:00,0.0,1.9658034,0.0,12.5
0,2020-11-09 00:00,0.0,1.7018297999999998,0.0,12.5
1,2020-11-09 01:00,0.0,0.1459854,0.0,12.5
2,2020-11-09 02:00,0.0,0.129987,0.0,12.5
3,2020-11-09 03:00,0.0,0.4379999999999999,0.0,12.5
4,2020-11-09 04:00,0.006,0.192,0.0,12.5
5,2020-11-09 05:00,0.021,0.348,0.0,12.5
6,2020-11-09 06:00,0.012,0.33,0.0,12.5
7,2020-11-09 07:00,0.012,0.5880000000000001,0.0,12.5
8,2020-11-09 08:00,0.003,1.983,0.0,12.5
9,2020-11-09 09:00,0.654,0.48,0.17400000000000004,12.5
10,2020-11-09 10:00,1.152,0.21,0.942,12.5
11,2020-11-09 11:00,1.203,0.2219999999999999,0.9810000000000002,12.5
12,2020-11-09 12:00,0.6930000000000001,0.249,0.44400000000000006,12.5
13,2020-11-09 13:00,0.891,0.249,0.642,12.5
14,2020-11-09 14:00,1.164,0.2279999999999999,0.936,12.5
15,2020-11-09 15:00,0.5640000000000001,0.51,0.05400000000000005,12.5
16,2020-11-09 16:00,0.069,0.261,0.0,12.5
17,2020-11-09 17:00,0.015,0.93,0.0,12.5
18,2020-11-09 18:00,0.003,3.9402,0.0,12.5
19,2020-11-09 19:00,0.0,3.3792000000000004,0.0,12.5
20,2020-11-09 20:00,0.006,3.7422,0.0,12.5
21,2020-11-09 21:00,0.003,1.875,0.0,12.5
22,2020-11-09 22:00,0.006,1.155,0.0,12.5
23,2020-11-09 23:00,0.0,1.515,0.0,12.5
0,2020-11-10 00:00,0.0,0.8199179999999999,0.0,12.5
1,2020-11-10 01:00,0.0,0.8819117999999999,0.0,12.5
2,2020-11-10 02:00,0.0,0.1219878,0.0,12.5
3,2020-11-10 03:00,0.0,0.4499999999999999,0.0,12.5
4,2020-11-10 04:00,0.006,0.189,0.0,12.5
5,2020-11-10 05:00,0.006,0.207,0.0,12.5
6,2020-11-10 06:00,0.006,0.5760000000000001,0.0,12.5
7,2020-11-10 07:00,0.0,0.567,0.0,12.5
8,2020-11-10 08:00,0.8579999999999999,1.455,0.0,12.5
9,2020-11-10 09:00,0.774,0.486,0.28800000000000003,12.5
10,2020-11-10 10:00,1.32,0.207,1.113,12.5
11,2020-11-10 11:00,2.7840000000000003,0.096,2.688,12.5
12,2020-11-10 12:00,5.691,0.354,5.337,12.5
13,2020-11-10 13:00,4.272,0.336,3.9360000000000004,12.5
14,2020-11-10 14:00,2.346,0.396,1.9500000000000002,12.5
15,2020-11-10 15:00,0.4679999999999999,0.4379999999999999,0.030000000000000027,12.5
16,2020-11-10 16:00,0.075,0.489,0.0,12.5
17,2020-11-10 17:00,0.021,0.603,0.0,12.5
18,2020-11-10 18:00,0.009,2.4948,0.0,12.5
19,2020-11-10 19:00,0.0,2.2044,0.0,12.5
20,2020-11-10 20:00,0.021,3.399,0.0,12.5
21,2020-11-10 21:00,0.015,1.161,0.0,12.5
22,2020-11-10 22:00,0.009,1.0499999999999998,0.0,12.5
23,2020-11-10 23:00,0.0,1.1055,0.0,12.5
0,2020-11-11 00:00,0.0,0.7259274,0.0,12.5
1,2020-11-11 01:00,0.0,0.8939105999999999,0.0,12.5
2,2020-11-11 02:00,0.0,0.3139686,0.0,12.5
3,2020-11-11 03:00,0.0,0.4499999999999999,0.0,12.5
4,2020-11-11 04:00,0.0,0.2159999999999999,0.0,12.5
5,2020-11-11 05:00,0.018,0.378,0.0,12.5
6,2020-11-11 06:00,0.012,0.318,0.0,12.5
7,2020-11-11 07:00,0.009,0.312,0.0,12.5
8,2020-11-11 08:00,0.306,0.615,0.0,12.5
9,2020-11-11 09:00,0.918,0.963,0.0,12.5
10,2020-11-11 10:00,1.5,0.738,0.762,12.5
11,2020-11-11 11:00,2.385,1.836,0.5489999999999997,12.5
12,2020-11-11 12:00,1.761,8.838000000000001,0.0,12.5
13,2020-11-11 13:00,4.167,0.78,3.3869999999999996,12.5
14,2020-11-11 14:00,2.61,25.227000000000004,0.0,12.5
15,2020-11-11 15:00,0.297,0.96,0.0,12.5
16,2020-11-11 16:00,0.051,0.387,0.0,12.5
17,2020-11-11 17:00,0.003,0.771,0.0,12.5
18,2020-11-11 18:00,0.006,2.1714,0.0,12.5
19,2020-11-11 19:00,0.015,3.5178000000000007,0.0,12.5
20,2020-11-11 20:00,0.012,9.015600000000004,0.0,12.5
21,2020-11-11 21:00,0.003,2.601,0.0,12.5
22,2020-11-11 22:00,0.018,3.219,0.0,12.5
23,2020-11-11 23:00,0.0,1.7218278,0.0,12.5
0,2020-11-12 00:00,0.0,0.6659334,0.0,12.5
1,2020-11-12 01:00,0.0,0.3219677999999999,0.0,12.5
2,2020-11-12 02:00,0.0,0.4719527999999999,0.0,12.5
3,2020-11-12 03:00,0.0,0.204,0.0,12.5
4,2020-11-12 04:00,0.006,0.183,0.0,12.5
5,2020-11-12 05:00,0.012,0.2189999999999999,0.0,12.5
6,2020-11-12 06:00,0.009,6.534,0.0,12.5
7,2020-11-12 07:00,0.012,0.5820000000000001,0.0,12.5
8,2020-11-12 08:00,0.195,0.678,0.0,12.5
9,2020-11-12 09:00,1.581,0.93,0.6509999999999999,12.5
10,2020-11-12 10:00,3.591,0.285,3.306,12.5
11,2020-11-12 11:00,5.301,0.36,4.941,12.5
12,2020-11-12 12:00,4.203,0.387,3.8160000000000003,12.5
13,2020-11-12 13:00,1.59,0.258,1.332,12.5
14,2020-11-12 14:00,1.4489999999999998,0.663,0.7859999999999998,12.5
15,2020-11-12 15:00,0.4469999999999999,0.747,0.0,12.5
16,2020-11-12 16:00,0.105,0.363,0.0,12.5
17,2020-11-12 17:00,0.012,0.669,0.0,12.5
18,2020-11-12 18:00,0.006,6.032400000000001,0.0,12.5
19,2020-11-12 19:00,0.015,31.455600000000004,0.0,12.5
20,2020-11-12 20:00,0.0,15.972,0.0,12.5
21,2020-11-12 21:00,0.006,5.175000000000001,0.0,12.5
22,2020-11-12 22:00,0.015,1.383,0.0,12.5
23,2020-11-12 23:00,0.0,0.8279171999999999,0.0,12.5
0,2020-11-13 00:00,0.0,0.7239275999999999,0.0,12.5
1,2020-11-13 01:00,0.0,0.7759224,0.0,12.5
2,2020-11-13 02:00,0.0,0.3839616,0.0,12.5
3,2020-11-13 03:00,0.0,0.4649999999999999,0.0,12.5
4,2020-11-13 04:00,0.0,0.303,0.0,12.5
5,2020-11-13 05:00,0.006,0.2279999999999999,0.0,12.5
6,2020-11-13 06:00,0.006,0.237,0.0,12.5
7,2020-11-13 07:00,0.009,0.528,0.0,12.5
8,2020-11-13 08:00,0.306,2.319,0.0,12.5
9,2020-11-13 09:00,0.672,0.504,0.16800000000000004,12.5
10,2020-11-13 10:00,2.391,0.498,1.893,12.5
11,2020-11-13 11:00,5.109,0.18,4.929,12.5
12,2020-11-13 12:00,5.175000000000001,0.36,4.815,12.5
13,2020-11-13 13:00,2.0460000000000003,0.162,1.8840000000000003,12.5
14,2020-11-13 14:00,1.104,0.2249999999999999,0.8790000000000002,12.5
15,2020-11-13 15:00,0.8400000000000001,0.2249999999999999,0.6150000000000002,12.5
16,2020-11-13 16:00,0.09,0.54,0.0,12.5
17,2020-11-13 17:00,0.015,0.4679999999999999,0.0,12.5
18,2020-11-13 18:00,0.003,4.4286,0.0,12.5
19,2020-11-13 19:00,0.0,2.1516,0.0,12.5
20,2020-11-13 20:00,0.003,6.7452000000000005,0.0,12.5
21,2020-11-13 21:00,0.003,2.559,0.0,12.5
22,2020-11-13 22:00,0.009,1.371,0.0,12.5
23,2020-11-13 23:00,0.0,1.1418857999999998,0.0,12.5
0,2020-11-14 00:00,0.0,0.5379462,0.0,12.5
1,2020-11-14 01:00,0.0,0.1719828,0.0,12.5
2,2020-11-14 02:00,0.0,0.3159684,0.0,12.5
3,2020-11-14 03:00,0.0,0.486,0.0,12.5
4,2020-11-14 04:00,0.006,0.2339999999999999,0.0,12.5
5,2020-11-14 05:00,0.012,0.255,0.0,12.5
6,2020-11-14 06:00,0.0,0.24,0.0,12.5
7,2020-11-14 07:00,0.015,0.648,0.0,12.5
8,2020-11-14 08:00,0.165,1.338,0.0,12.5
9,2020-11-14 09:00,0.507,0.513,0.0,12.5
10,2020-11-14 10:00,1.7399999999999998,0.189,1.5509999999999997,12.5
11,2020-11-14 11:00,1.308,0.237,1.0710000000000002,12.5
12,2020-11-14 12:00,1.2000000000000002,0.2309999999999999,0.9690000000000003,12.5
13,2020-11-14 13:00,0.717,0.651,0.06599999999999995,12.5
14,2020-11-14 14:00,0.8370000000000001,0.615,0.2220000000000001,12.5
15,2020-11-14 15:00,0.336,0.603,0.0,12.5
16,2020-11-14 16:00,0.045,0.411,0.0,12.5
17,2020-11-14 17:00,0.018,1.083,0.0,12.5
18,2020-11-14 18:00,0.009,6.897,0.0,12.5
19,2020-11-14 19:00,0.006,2.706,0.0,12.5
20,2020-11-14 20:00,0.018,1.9536,0.0,12.5
21,2020-11-14 21:00,0.009,0.8160000000000001,0.0,12.5
22,2020-11-14 22:00,0.012,7.818,0.0,12.5
23,2020-11-14 23:00,0.0,0.9919008,0.0,12.5
0,2020-11-15 00:00,0.0,1.413192,0.0,12.5
1,2020-11-15 01:00,0.0,0.1559844,0.0,12.5
2,2020-11-15 02:00,0.0,0.209979,0.0,12.5
3,2020-11-15 03:00,0.0,0.306,0.0,12.5
4,2020-11-15 04:00,0.0,0.567,0.0,12.5
5,2020-11-15 05:00,0.012,0.558,0.0,12.5
6,2020-11-15 06:00,0.003,0.2249999999999999,0.0,12.5
